Name,Divisions,Latitude,Longitude,Address,Normal_site,Auto_site,Glamping,Caravan,Restroom,Shower_room,Sink,Homepage
학가산 우래 자연휴양림,일반야영장,36.6796935,128.5909076,경상북도 예천군 보문면 휴양림길 210 ,30,0,0,0,3,2,1,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID04030009
화양 원탑캠핑장 ,자동차야영장,36.6807412,127.8139485,충청북도 괴산군 청천면 화양로 834-9 ,30,0,0,0,4,2,4,https://onetopcamp.modoo.at/
뱀사골 힐링야영장,일반야영장,35.3702199,127.5797402,전라북도 남원시 산내면 부운리 256번지 ,30,0,0,0,1,1,1,https://www.knps.or.kr/front/portal/visit/visitCourseMain.do?parkId=120100&menuNo=7020100
산골캠핑장,자동차야영장,37.3783625,128.2716925,강원도 영월군 수주면 법흥리 ,30,0,0,0,1,1,1,https://booking.ddnayo.com/booking-calendar-status?accommodationId=1531&groupId=
포천계곡캠핑장 ,일반야영장,38.0910275,127.3913733,경기도 포천시 이동면 금강로 6304 ,30,0,0,0,2,2,2,http://www.pocheon-camping.com/
황금박쥐캠핑장,자동차야영장,37.6796175,127.6451499,강원도 춘천시 남산면 산수리 ,30,0,0,0,2,1,2,https://batmancamp.modoo.at/
담양 금성산성 오토캠핑장 ,"일반야영장,글램핑",35.3677149,127.0344605,전남 담양군 금성면 새덕굴길 135-88,30,0,8,0,3,1,17,http://parapark.co.kr/
마루한관광농원,일반야영장,35.3151346,127.0579166,전남 담양군 금성면 상신기길 108,30,0,0,0,2,1,2,https://m.blog.naver.com/PostView.naver?isHttpsRedirect=true&blogId=chsm9727&logNo=221854962406
연미향마을 오토캠핑장 ,자동차야영장,37.1562776,127.3304432,경기 용인시 처인구 원삼면 백원로 128-7,30,0,0,0,4,2,2,http://www.yeonmihyang.net/xe/
은석힐링마을캠핑장,자동차야영장,37.2694614,128.6647383,강원도 정선군 신동읍 곰봉길 120,30,0,0,0,2,2,2,http://www.xn--9y2boa347csxgxa341w.com/index/index.html
해오름 야영장,일반야영장,35.3581755,129.3449996,울산 울주군 서생면 해맞이로 1109-17,30,0,0,0,0,0,0,http://horns.co.kr/
(주)대명호텔앤리조트 양평지점,일반야영장,37.4692252,127.5325829,경기 양평군 개군면 신내길7번길 55,30,0,0,0,1,0,2,https://www.sonohotelsresorts.com/yp/
산골펜션캠핑장 (구 무진펜션캠핑장),일반야영장,36.9507285,128.9967289,경상북도 봉화군 소천면 현동리 ,31,0,0,0,1,1,1,https://www.bonghwa.go.kr/open.content/tour/
영월캠프,자동차야영장,37.3621489,128.2772394,강원도 영월군 수주면 법흥리 ,31,0,0,0,1,1,1,https://www.sd.go.kr/reserve/contents.do?key=2170&
입화산 참살이 숲 야영장 ,자동차야영장,35.578739,129.2798866,울산광역시  중구 다운동 8번지,31,0,0,0,0,0,0,https://www.junggu.ulsan.kr/camping/index.do
속리산 사계절 캠핑장 ,일반야영장,36.6007295,127.8395519,경상북도 상주시 화북면 중벌리 ,32,0,0,0,2,2,2,http://www.sns-camping.co.kr/
아빠캠핑가 오토캠핑장 ,자동차야영장,36.8867424,127.3606509,충청북도 진천군 백곡면 안구수길 34-28 ,32,0,0,0,4,2,1,https://cafe.naver.com/daddy3
월악힐링캠핑장,자동차야영장,36.8686368,128.1547107,충청북도 제천시 덕산면 월악리 ,32,0,0,0,2,2,1,https://cafe.naver.com/cshj7680
캠프 예그리나 ,자동차야영장,37.777481,126.9096231,경기도 파주시 광탄면 기산리 ,32,0,0,0,0,0,0,http://campyegreena.com/
햇살아래 캠핑장 ,"자동차야영장,카라반",36.9229836,127.860459,충청북도 충주시 대소원면 창현로 809 ,32,0,0,4,2,2,2,https://cafe.daum.net/hsarsm
그린오토캠핑장 ,일반야영장,36.0612806,129.5739556,경상북도 포항시 남구 호미곶면 호미로 1178 ,32,0,0,0,2,2,2,http://greenautocamp.co.kr/
벨라캠핑장,자동차야영장,37.8984436,127.1178872,경기도 동두천시 탑동동 ,32,0,0,0,3,2,2,http://bellacamp.co.kr/new/index.php
월계수 캠핑장 ,일반야영장,35.696784,129.0575008,경상북도 경주시 산내면 문복로 758 ,32,0,0,0,2,2,3,http://wksoo.usweb.co.kr/
월드니스 오토캠핑장,일반야영장,37.2999296,128.220671,강원 영월군 무릉도원면 도원운학로 475-10,32,0,0,0,0,0,0,http://www.wncamp.com/wering/
달과별 캠핑장 ,"일반야영장,자동차야영장",37.095715,128.8102319,강원도 영월군 상동읍 덕구리 ,33,0,0,0,1,1,1,https://cafe.naver.com/moonstarcamping
덕동 산상낙원 ,자동차야영장,37.2135697,127.9460559,충청북도 제천시 덕동로 609-90 ,33,0,0,0,2,1,5,http://xn--989a5b73xdpa450fljjvxl.jdweb.kr/index.php
땅끝황토펜션야영장,일반야영장,36.0194369,129.5818391,경상북도 포항시 남구 구룡포읍 석병리 ,33,0,0,0,6,4,3,http://pensioncamp.com/
석교리 야영장,자동차야영장,38.1234993,128.5746709,강원도 양양군 강현면 석교리 34,33,0,0,0,2,0,1,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=1638&viewType=read03
양주시 미술관옆 캠핑장,"일반야영장,카라반",37.7311454,126.9494098,경기 양주시 장흥면 권율로 185,33,0,0,8,6,6,3,https://camp.xticket.kr/web/main?shopEncode=aa49da0f8cd25851d5c139292c8aa729fd764d92fd786f4ff5efbb26ee087e34
장령산자연휴양림 야영장,자동차야영장,36.2461343,127.5551606,충청북도 옥천군 군서면 장령산로 519 ,33,0,0,0,4,2,2,https://www.foresttrip.go.kr/pot/rm/fa/selectCmpgrArmpListView.do?hmpgId=ID02030036&menuId=002002002
청운오토캠핑장,자동차야영장,37.5429069,127.702976,경기도 양평군 청운면 가현리 ,33,0,0,0,2,1,1,http://camplink.co.kr/gahyun2016/
하늘구름길 캠핑장 ,일반야영장,35.6259446,127.3878958,전라북도 임실군 성수면 왕방길 199-4 ,33,0,0,0,1,1,1,https://cafe.naver.com/skywaycamping
고창오토캠핑리조트 (고창군국민여가캠핑장),자동차야영장,35.5082068,126.6446676,전라북도 고창군 부안면 복분자로 531 ,33,0,0,10,1,1,1,http://www.gochangresort.com/view/main.php
대관령자연휴양림 (국립자연휴양림관리소),일반야영장,37.7102513,128.7871994,강원도 강릉시 성산면 삼포암길 133 ,33,0,0,0,2,1,2,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0111
백담고을캠핑장 ,일반야영장,38.192762,128.3554159,강원 인제군 북면 백담로 128,33,0,0,0,2,2,3,http://xn--299a78iy0icql4na095avxl.kr/
국민운문산자연휴양림야영장,일반야영장,35.6511492,129.024015,경상북도 청도군 운문면 운문로 763 ,34,0,0,0,3,1,3,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0195
꾸러기 캠핑장 ,일반야영장,35.1151762,128.182554,경상남도 진주시 금곡면 검암길 31 ,34,0,0,0,1,1,2,https://cafe.daum.net/jj-scamp
남원 자연휴양림 ,일반야영장,35.4596253,127.4163431,전라북도 남원시 갈치동 ,34,0,0,0,1,1,1,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID04030003
박달재옛길캠핑장 ,자동차야영장,37.1411458,128.0637094,충청북도 제천시 원박길 245-0 ,34,0,0,0,8,6,2,https://cafe.naver.com/song4146941
오대산블루베리 야영장 (진부 오대산 관광농원),자동차야영장,37.5555278,128.5672147,강원도 평창군 진부면 수항리 ,34,0,0,0,1,1,2,https://odalsanyayoung.modoo.at/
청계동 솔바람야영장,일반야영장,35.3071016,127.2629603,전라남도 곡성군 곡성읍 신기리 산159-1,34,0,0,0,2,1,2,http://www.ckdcamp.kr/camp/
한실관광농원 야영장,일반야영장,35.233021,126.6538247,전라남도 장성군 삼서면 대곡한실길 68-17 ,34,0,2,0,1,1,2,https://cafe.naver.com/hansilcamp
횡성초보캠핑장,자동차야영장,37.4708557,127.8930241,강원도 횡성군 서원면 압곡리 ,34,0,0,0,1,1,1,https://cafe.naver.com/chobocamping13
장수방화동캠핑장 ,일반야영장,35.5706571,127.5309908,전라북도 장수군 번암면 사암리 ,34,0,0,0,1,1,2,http://xn--2q1bq1ng4ensgda538hvxle3b.kr/
강화도산들애농원캠핑수영장 ,자동차야영장,37.7408766,126.4601554,인천광역시 강화군 강화읍 국화리 ,35,0,0,0,2,2,2,https://sandeurae.modoo.at/
그린하우스캠핑장 ,일반야영장,35.7236193,129.0661432,경상북도 경주시 산내면 대현리 494-1,35,0,0,0,3,5,8,https://cafe.naver.com/autogreenhaus
노원힐링캠핑장 (넓은마당캠핑장),일반야영장,38.0679752,127.3875465,경기 포천시 이동면 화동로 2530,35,0,0,0,2,2,2,https://gocamping.or.kr/bsite/camp/info/read.do?c_no=598
다릿재농원캠핑장,자동차야영장,37.1139727,127.972329,충청북도 충주시 산척면 송강리 ,35,0,3,0,2,2,1,https://darijeacamping.modoo.at/
도토리캠프 ,일반야영장,35.2762843,128.0390364,경상남도 진주시 명석면 광제산로 737 ,35,0,0,0,1,1,1,https://cafe.naver.com/dottoricamp
명학산 캠핑장,자동차야영장,37.8510485,126.8312976,경기도 파주시 파주읍 향양리 ,35,0,0,0,2,2,1,http://www.myeonghakcamp.com/
문경히든벨리오토캠핑장 ,일반야영장,36.6490188,127.9906692,경상북도 문경시 가은읍 죽문리 ,35,0,0,0,2,1,2,http://www.xn--289a97mj4dgwbwwcn16e.com/
북상휴양관 빨간자전거 캠핑장 ,"일반야영장,카라반",35.4259938,126.8474788,전남 장성군 북하면 백양로 447,35,0,0,10,2,1,2,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=1412&viewType=read01
산꽃벚꽃마을 오토캠핑장,일반야영장,36.1953438,127.5663217,충청남도 금산군 군북면 산안리 302,35,0,0,0,4,2,4,https://www.xn--js0ba853hr3dspi9lcn7sszfbsj.com/app/main/index
서종힐링캠핑장 ,자동차야영장,37.647816,127.4263787,경기도 양평군 화서로 532-6 ,35,0,0,0,1,1,2,https://booking.naver.com/booking/3/bizes/83676
씨사이드힐 캠핑장 ,일반야영장,37.6347315,126.3751477,인천광역시 강화군 화도면 해안남로 2680-12 ,35,0,0,0,2,2,2,https://seasidehillcamp.modoo.at/
을수민박야영,자동차야영장,37.8148664,128.4629712,강원도 홍천군 내면 광원리 ,35,0,0,0,2,2,2,https://eulsukamping.modoo.at/
포레스트12 (호텔드포레 텐트빌리지),자동차야영장,35.7880124,128.6361185,대구광역시 달성군 가창면 냉천리 ,35,0,0,0,2,2,1,http://forrest12.co.kr/facility/tentvillage.php
푸른숲캠핑장,자동차야영장,37.5970408,127.494631,경기 가평군 설악면 유명산길 61-108,35,0,0,0,2,2,6,http://www.woodcamp.co.kr/
워렉스야영장,일반야영장,34.9728435,127.0113365,전라남도 화순군 한천면 죽헌로 376-37,35,0,0,0,0,0,0,http://worecs.co.kr/
모야의숲 캠핑장 ,자동차야영장,37.5906754,128.2293356,강원도 횡성군 청일면 신대리 ,36,0,0,0,1,1,1,https://cafe.naver.com/forestinto
별찌 야영장,일반야영장,35.6672603,129.0007229,경상북도 청도군 운문면 신원4길 2 ,36,0,0,0,3,2,2,http://xn--bm3bu7f38kjzh.kr/
국립칠보산자연휴양림,일반야영장,36.6254034,129.3687864,경상북도 영덕군 병곡면 칠보산길 587 ,37,0,0,0,4,1,3,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0182
김삿갓 계곡 캠핑장 ,자동차야영장,37.1179954,128.6075203,강원도 영월군 김삿갓면 김삿갓로 216-30 ,37,0,0,0,5,5,4,http://xn--739a4mzcp0ep60c3ojnjmt5m.kr/
백담설화캠핑장 ,자동차야영장,38.2015573,128.3501726,강원도 인제군 북면 용대리 ,37,0,0,0,1,1,1,http://www.xn--jk1b58ow4dk3hjmjxnk0wb.com/
신어산자연숲캠핑장,일반야영장,35.2771149,128.9245414,경남 김해시 상동면 장척로462번길 140,37,0,0,0,2,1,3,https://www.sineosan.com/
주천강 자연휴양림 ,자동차야영장,37.460647,128.2084363,강원도 횡성군 둔내면 강변로영랑6길 115 ,37,0,0,0,1,1,1,http://jucheon.com/contents/main.html
청량산 나무네숲 캠핑장 ,일반야영장,36.8334798,128.8865062,경상북도 봉화군 명호면 청량로 763-81 ,37,0,0,0,2,2,1,https://cafe.naver.com/namunesup
(주)양촌여울체험캠프,"일반야영장,자동차야영장",35.1365006,128.3753007,경상남도 창원시 마산합포구 진전면 의산삼일로 60,38,0,0,0,1,1,1,http://yangchoncamp.co.kr/
가리산자연휴양림 야영장,자동차야영장,37.865122,127.9839063,강원도 홍천군 두촌면 가리산길 426 ,38,0,0,0,1,1,1,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030002
국토정중앙천문대야영장,자동차야영장,38.068868,128.0298507,강원도 양구군 남면 국토정중앙로 127 ,38,0,0,0,2,2,2,http://yanggu.ticketplay.zone/portal/index
귤암리캠핑장 ,자동차야영장,37.3371048,128.6119646,강원도 정선군 정선읍 귤암리 ,38,0,0,0,2,2,2,http://www.js1.kr/
덕풍계곡마을야영장,자동차야영장,37.1223988,129.158668,강원도 삼척시 가곡면 풍곡리 ,38,0,0,0,1,1,2,http://valley.invil.org/index.html
소막골야영장 ,일반야영장,35.3494068,127.8168127,경상남도 산청군 삼장면 평촌리 ,38,0,0,0,1,0,1,https://reservation.knps.or.kr/information/campInfo.action?seqId=B011006
에브라임캠핑장 ,자동차야영장,38.1592666,127.1047292,경기도 연천군 신서면 연신로 866 ,38,0,0,0,2,2,1,https://ephraimcamping.modoo.at/
자작나무 펜션캠핑장,자동차야영장,37.9543715,128.009812,강원도 인제군 남면 수산리 ,38,0,0,0,1,1,2,https://ksc1853.modoo.at/
대명캠프 팜랜드(스칸디캠프팜),일반야영장,36.4670026,126.5691531,충청남도 보령시 청소면 신송리 455-4,38,0,0,0,2,2,1,http://www.campfarm.kr/main.php
내소힐링캠프 ,일반야영장,35.6100862,126.5824099,전북 부안군 진서면 원암길 49-6,38,0,0,0,1,1,1,http://xn--or3bi6l41bh8kz2i.kr/
물꽃 캠핑장 ,자동차야영장,38.0375605,127.0292456,경기도 연천군 군남면 청정로 2122 ,39,0,0,3,2,1,2,https://cafe.naver.com/waterbloomcamping
요기는캠핑장,"자동차야영장,글램핑",37.335115,128.195322,강원도 영월군 무릉도원면 도원운학로 1524-45,39,0,4,0,1,1,3,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=2363&viewType=read01
죽도해수욕장 야영장,"일반야영장,글램핑",37.9736587,128.759746,강원도 양양군 현남면 시변리 12-4,39,0,3,0,1,1,1,http://les102180.koreafree.co.kr/
두리캠핑장,"일반야영장,글램핑",37.5705242,126.7630615,인천 계양구 장제로 1145 (귤현동),39,0,14,0,2,1,1,https://tickets.interpark.com/goods/21003403
구수곡 자연휴양림 ,일반야영장,37.0626254,129.2904522,경상북도 울진군 북면 십이령로 2721 ,40,0,0,0,2,2,4,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030073
길캠프 ,자동차야영장,37.3027158,128.1541537,강원도 영월군 수주면 두산리 ,40,0,0,0,2,2,2,http://www.gilcamp.co.kr/
느티나무 캠핑장,일반야영장,37.0901044,128.7130461,강원도 영월군 김삿갓면 내리계곡로 1061 ,40,0,0,0,2,2,2,https://ntcamping.modoo.at/
느티나무그늘아래 캠핑장 ,자동차야영장,37.8730244,126.7545927,경기도 파주시 문산읍 사목리 ,40,0,0,0,2,2,1,https://cafe.naver.com/nearcamp
달숲 캠핑장,자동차야영장,37.0883805,128.1888493,충청북도 제천시 금성면 월림리 ,40,0,0,0,2,2,2,https://cafe.naver.com/dalsurp
덤바위 캠핑장 ,일반야영장,36.7861,127.4691005,충청북도 진천군 문백면 농다리로 615 ,40,0,0,0,2,2,1,https://cafe.daum.net/anotherstone
도림사오토캠핑장,"일반야영장,카라반",35.2620942,127.2668683,전남 곡성군 곡성읍 도림로 74,40,0,0,10,3,1,3,http://www.dorimsacamping.com/main/
무릉도원 오토캠핑장,"일반야영장,자동차야영장",35.4260851,128.9335584,경상남도 양산시 원동면 영포리 ,40,0,0,0,2,2,2,https://xn--hq1bk3iuobz1y.net/theme/IDEN02_2/mobile/intro.php
물내치기,자동차야영장,37.5689004,128.7302622,강원도 강릉시 노추산로 1151-5 ,40,0,0,0,2,2,2,http://www.mulnaechigi.com/index_m.php
미소가든펜션야영장,"자동차야영장,카라반",37.171724,128.1153075,충북 제천시 봉양읍 옥전리 59-4번지,40,0,0,2,5,3,5,http://www.xn--o39a91ov4fl1fmh040h.com/woori_m.asp
밀양사계절야영장,일반야영장,35.5133756,128.8425501,경상남도 밀양시 산외면 금곡리 ,40,0,0,0,1,1,1,https://cafe.naver.com/fourseasonscamping
속리산알프스야영장 ,자동차야영장,36.574495,127.7789908,충청북도 보은군 속리산로 1842-10 체험장 ,40,0,0,0,2,2,1,https://blog.naver.com/ljp6708
숲속의 샘물 캠핑장,자동차야영장,37.324498,128.179103,강원도 영월군 무릉도원면 도원운학로 1956-8,40,0,0,0,3,3,2,https://blog.naver.com/NBlogTop.naver?isHttpsRedirect=true&blogId=xtty9
용두산오토캠핑장 ,자동차야영장,37.1931003,128.1917657,충청북도 제천시 모산동 ,40,0,0,0,1,1,1,http://yongducamp.kr/
율곡 캠핑장 ,자동차야영장,37.8916298,126.8290065,경기도 파주시 파평면 장승배기로 390-217 ,40,0,0,0,2,2,2,http://www.ykcamping.co.kr/bbs/home/home/index.php?referer=https://www.google.com/
인제캠핑타운 ,자동차야영장,38.0724524,128.3164129,강원도 인제군 인제읍 가리산리 ,40,0,0,0,2,1,2,https://cafe.naver.com/injecamping
정원 캠핑장 ,자동차야영장,37.2926334,128.2050981,강원도 영월군 무릉도원면 도원운학로 871 ,40,0,0,0,4,6,2,https://jungwoncamping.modoo.at/
짱아 야영장,일반야영장,37.737558,127.1284768,경기도 남양주시 별내면 용암리 210번지,40,0,0,0,2,0,5,https://blog.naver.com/ekf20
춘장대나드리캠핑장 ,일반야영장,36.1628815,126.5253724,충청남도 서천군 서면 도둔리 ,40,0,0,0,2,2,1,http://nadricamping.co.kr/
침벽캠핑장 ,일반야영장,36.6281293,129.0884039,경상북도 영양군 영양읍 영양로 1154-35 ,40,0,0,0,1,1,2,https://cafe.naver.com/iljimaecamp/21
캠프리카캠핑장 ,"일반야영장,글램핑",37.7701966,126.9389785,경기도 양주시 백석읍 기산리 ,40,0,10,0,12,2,16,https://cafe.naver.com/ewellfood
토함산 자연휴양림 ,일반야영장,35.7570518,129.3720386,경상북도 경주시 양북면 불국로 1208-45 ,40,0,0,0,4,2,1,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030027
패밀리야영장 ,일반야영장,35.3759516,127.5802572,전라북도 남원시 지리산로 823-0 ,40,0,0,0,1,1,1,https://cafe.daum.net/familyautocamp
해밀캠핑장,일반야영장,35.8594771,127.6792312,전라북도 무주군 안성면 덕산리 ,40,0,0,0,2,2,2,http://xn--pg3b06sfsf1nh6e.com/
해솔길 캠핑장 ,자동차야영장,37.2678313,126.5604937,경기도 안산시 단원구 대부북동 연목이길 15 ,40,0,0,0,2,2,1,https://dbhskcamping.modoo.at/
해오름 관광농원 ,,36.151053,126.530762,충청남도 서천군 서면 서인로 576 ,40,0,0,0,4,2,2,http://www.hormfarm.co.kr/home
